fic,costat,datafmt,indfmt,consol,gvkey,datadate,conm,city,naics,sic,at,capx,dpact,ppegt,ppent,sale
KOR,A,HIST_STD,INDL,C,104587,2012-12-31,DL HOLDINGS CO LTD,Seoul,3252,2820,11006469.3630,155721.8380,511668.0000,2028881.2360,1517213.2360,10253347.4110
KOR,A,HIST_STD,INDL,C,104587,2013-12-31,DL HOLDINGS CO LTD,Seoul,3252,2820,10783047.0960,136948.5390,559104.4190,1961338.0000,1402233.5810,9846917.1190
KOR,A,HIST_STD,INDL,C,104587,2014-12-31,DL HOLDINGS CO LTD,Seoul,3252,2820,10596719.3290,110135.3140,602070.0000,1943758.2200,1341688.2200,9294733.9620
KOR,A,HIST_STD,INDL,C,104587,2015-12-31,DL HOLDINGS CO LTD,Seoul,3252,2820,12064893.8700,195460.0350,659885.2830,2491475.0000,1831589.7170,9513673.3000
KOR,A,HIST_STD,INDL,C,104587,2016-12-31,DL HOLDINGS CO LTD,Seoul,3252,2820,12391509.1950,254052.7540,717497.0000,2681742.6050,1964245.6050,9853769.9990
KOR,A,HIST_STD,INDL,C,104587,2017-12-31,DL HOLDINGS CO LTD,Seoul,3252,2820,13402454.8760,235983.1120,787472.0000,2858481.5720,2071009.5720,12335536.2330
KOR,A,HIST_STD,INDL,C,104587,2018-12-31,DL HOLDINGS CO LTD,Seoul,3252,2820,12833716.7320,148537.9630,852259.7500,2922422.0000,2070162.2500,10984485.2920
KOR,A,HIST_STD,INDL,C,104587,2019-12-31,DL HOLDINGS CO LTD,Seoul,3252,2820,13445224.1780,168495.3840,908479.0000,2925819.9590,2017340.9590,9700078.8920
KOR,A,HIST_STD,INDL,C,104587,2020-12-31,DL HOLDINGS CO LTD,Seoul,3252,2820,13901859.8400,430247.0470,739325.0000,2197138.3070,1457813.3070,1566148.8120
KOR,A,HIST_STD,INDL,C,104587,2021-12-31,DL HOLDINGS CO LTD,Seoul,3252,2820,8180715.2940,146506.5700,843416.0000,2351861.0240,1508445.0240,2358774.7970
KOR,A,HIST_STD,INDL,C,104587,2022-12-31,DL HOLDINGS CO LTD,Seoul,3252,2820,12018993.8900,364512.0200,1031316.0000,4631937.6340,3600621.6340,5174950.4250
KOR,A,HIST_STD,INDL,C,104587,2023-12-31,DL HOLDINGS CO LTD,Seoul,3252,2820,12119563.5600,607384.0320,1274967.0000,5237831.4170,3962864.4170,5017815.8210
KOR,A,HIST_STD,INDL,C,104588,2012-12-31,HANWHA AEROSPACE CO LTD,Changwon-Si,999977,9997,3240938.0170,45843.3120,,,658493.9550,2934702.1130
KOR,A,HIST_STD,INDL,C,104588,2013-12-31,HANWHA AEROSPACE CO LTD,Changwon-Si,999977,9997,3434224.0840,46917.8780,677552.6590,1323204.2010,645651.5420,2912031.3730
KOR,A,HIST_STD,INDL,C,104588,2014-12-31,HANWHA AEROSPACE CO LTD,Changwon-Si,999977,9997,3601728.4990,113670.5180,442479.5170,976321.4030,533841.8860,2615618.1090
KOR,A,HIST_STD,INDL,C,104588,2015-12-31,HANWHA AEROSPACE CO LTD,Changwon-Si,999977,9997,4107930.4340,41882.5380,382241.4080,1227139.1810,844897.7730,2613405.5060
KOR,A,HIST_STD,INDL,C,104588,2016-12-31,HANWHA AEROSPACE CO LTD,Changwon-Si,999977,9997,5652438.3660,89134.2530,718667.9580,2078735.0110,1360067.0530,3518876.6650
KOR,A,HIST_STD,INDL,C,104588,2017-12-31,HANWHA AEROSPACE CO LTD,Changwon-Si,999977,9997,5747573.1610,141621.8430,781521.3730,2208134.7600,1426613.3870,4215471.4420
KOR,A,HIST_STD,INDL,C,104588,2018-12-31,HANWHA AEROSPACE CO LTD,Changwon-Si,999977,9997,7396686.2130,172482.6120,867338.9720,2581024.3910,1713685.4190,4453176.6230
KOR,A,HIST_STD,INDL,C,104588,2019-12-31,HANWHA AEROSPACE CO LTD,Changwon-Si,999977,9997,8708410.7200,153837.3400,1046355.7270,2868319.8490,1821964.1220,5264114.3750
KOR,A,HIST_STD,INDL,C,104588,2020-12-31,HANWHA AEROSPACE CO LTD,Changwon-Si,999977,9997,9464815.6780,189391.8800,1143398.3640,3041066.0670,1897667.7030,5321444.2710
KOR,A,HIST_STD,INDL,C,104588,2021-12-31,HANWHA AEROSPACE CO LTD,Changwon-Si,999977,9997,11045830.6310,166102.8800,1250646.8680,3148751.9160,1898105.0480,6415087.9320
KOR,A,HIST_STD,INDL,C,104588,2022-12-31,HANWHA AEROSPACE CO LTD,Changwon-Si,999977,9997,15157301.9790,196739.3440,1834916.2700,4821814.9850,2986898.7150,6539605.8180
KOR,A,HIST_STD,INDL,C,104588,2023-12-31,HANWHA AEROSPACE CO LTD,Changwon-Si,999977,9997,19542899.9260,453364.7980,2037861.9710,5448193.6580,3410331.6870,9359005.9810
KOR,A,HIST_STD,INDL,C,104593,2012-12-31,HYUNDAI STEEL CO,Incheon,3312,3310,22951386.7070,2879040.1480,4225438.2090,19207433.2420,14981995.0330,14146368.7370
KOR,A,HIST_STD,INDL,C,104593,2013-12-31,HYUNDAI STEEL CO,Incheon,3312,3310,29520275.3700,2674170.4370,6703465.9510,26308312.6470,19604846.6960,13532755.0090
KOR,A,HIST_STD,INDL,C,104593,2014-12-31,HYUNDAI STEEL CO,Incheon,3312,3310,28933799.4020,1053776.3050,7782652.7160,27354937.5550,19572284.8390,16762359.7110
KOR,A,HIST_STD,INDL,C,104593,2015-12-31,HYUNDAI STEEL CO,Incheon,3312,3310,31936433.5370,2216676.6920,9136398.0980,30547115.6510,21410717.5530,16132512.8650
KOR,A,HIST_STD,INDL,C,104593,2016-12-31,HYUNDAI STEEL CO,Incheon,3312,3310,32389271.8620,1975678.1630,10275013.7650,31920234.3070,21645220.5420,16691511.9040
KOR,A,HIST_STD,INDL,C,104593,2017-12-31,HYUNDAI STEEL CO,Incheon,3312,3310,33373824.8640,1201063.2050,11656091.4350,32995384.3160,21339292.8810,19165963.8480
KOR,A,HIST_STD,INDL,C,104593,2018-12-31,HYUNDAI STEEL CO,Incheon,3312,3310,33304917.4230,1197973.2220,13043256.0080,33827862.0870,20784606.0790,20780381.5500
KOR,A,HIST_STD,INDL,C,104593,2019-12-31,HYUNDAI STEEL CO,Incheon,3312,3310,34366332.5080,1157154.7860,14325247.5660,34888550.6640,20563303.0980,20512590.4320
KOR,A,HIST_STD,INDL,C,104593,2020-12-31,HYUNDAI STEEL CO,Incheon,3312,3310,34845040.1080,1033556.4160,15659435.9880,35533745.6120,19874309.6240,18023398.3500
KOR,A,HIST_STD,INDL,C,104593,2021-12-31,HYUNDAI STEEL CO,Incheon,3312,3310,37042298.3660,904496.0210,17069236.3800,36320661.4520,19251425.0720,22849920.9780
KOR,A,HIST_STD,INDL,C,104593,2022-12-31,HYUNDAI STEEL CO,Incheon,3312,3310,36800955.8300,1020997.8830,18296490.1860,37051546.8450,18755056.6590,27340601.2380
KOR,A,HIST_STD,INDL,C,104593,2023-12-31,HYUNDAI STEEL CO,Incheon,3312,3310,35218841.9300,823992.8430,19576315.9990,37826196.0280,18249880.0290,25914760.4560
KOR,A,HIST_STD,INDL,C,104598,2012-12-31,POSCO HOLDINGS INC,Seoul,331110,3312,79265850.8040,7054543.2810,,,32276379.3180,63604150.8740
KOR,A,HIST_STD,INDL,C,104598,2013-12-31,POSCO HOLDINGS INC,Seoul,331110,3312,84455406.6850,6569612.8220,27292631.3560,63052750.0000,35760118.6440,61864649.8590
KOR,A,HIST_STD,INDL,C,104598,2014-12-31,POSCO HOLDINGS INC,Seoul,331110,3312,85252172.6130,3505549.1780,29368343.0000,64609538.1020,35241195.1020,65098445.3040
KOR,A,HIST_STD,INDL,C,104598,2015-12-31,POSCO HOLDINGS INC,Seoul,331110,3312,80408759.2460,2560243.8800,31605411.0690,66128266.0000,34522854.9310,58192344.5610
KOR,A,HIST_STD,INDL,C,104598,2016-12-31,POSCO HOLDINGS INC,Seoul,331110,3312,79762994.5200,2324112.0130,34179229.1290,67949568.0000,33770338.8710,53083512.9260
KOR,A,HIST_STD,INDL,C,104598,2017-12-31,POSCO HOLDINGS INC,Seoul,331110,3312,79024959.0800,2287580.4780,35602149.3050,67485684.0000,31883534.6950,60655099.6170
KOR,A,HIST_STD,INDL,C,104598,2018-12-31,POSCO HOLDINGS INC,Seoul,331110,3312,78248265.2170,2135549.8970,37992801.0000,68011073.8320,30018272.8320,64977777.4340
KOR,A,HIST_STD,INDL,C,104598,2019-12-31,POSCO HOLDINGS INC,Seoul,331110,3312,79058661.1310,2519218.9890,39858556.0000,69784528.8000,29925972.8000,64366847.8080
KOR,A,HIST_STD,INDL,C,104598,2020-12-31,POSCO HOLDINGS INC,Seoul,331110,3312,79086973.2260,3196941.9730,41678183.0000,71078324.3320,29400141.3320,57792795.7330
KOR,A,HIST_STD,INDL,C,104598,2021-12-31,POSCO HOLDINGS INC,Seoul,331110,3312,91471614.1120,3079708.3300,44497511.0000,74094209.0650,29596698.0650,76332345.0500
KOR,A,HIST_STD,INDL,C,104598,2022-12-31,POSCO HOLDINGS INC,Seoul,331110,3312,98406780.6350,4927586.2550,47247785.0000,79028981.2970,31781196.2970,84750203.7020
KOR,A,HIST_STD,INDL,C,104598,2023-12-31,POSCO HOLDINGS INC,Seoul,331110,3312,100945394.1850,6745183.5240,49846094.0000,85052342.3440,35206248.3440,77127197.1090
KOR,A,HIST_STD,INDL,C,104599,2012-12-31,KG MOBILITY CORP,Pyeongtaek-Si,336110,3711,1850490.3690,117365.1240,1726644.7050,2778046.4560,1051401.7510,2874145.5610
KOR,A,HIST_STD,INDL,C,104599,2013-12-31,KG MOBILITY CORP,Pyeongtaek-Si,336110,3711,2117625.4860,152334.2640,1813204.4370,2897358.0640,1084153.6270,3484870.5460
KOR,A,HIST_STD,INDL,C,104599,2014-12-31,KG MOBILITY CORP,Pyeongtaek-Si,336110,3711,1968431.9890,183675.3390,1848765.4480,3022501.8420,1173736.3940,3326589.4260
KOR,A,HIST_STD,INDL,C,104599,2015-12-31,KG MOBILITY CORP,Pyeongtaek-Si,336110,3711,2039197.7130,151095.9400,1947671.3810,3135516.2040,1187844.8230,3390065.1970
KOR,A,HIST_STD,INDL,C,104599,2016-12-31,KG MOBILITY CORP,Pyeongtaek-Si,336110,3711,2163423.1800,127494.0120,2015313.8050,3214320.2550,1199006.4500,3628536.5460
KOR,A,HIST_STD,INDL,C,104599,2017-12-31,KG MOBILITY CORP,Pyeongtaek-Si,336110,3711,2248018.8740,157501.7900,2112284.1690,3351988.1200,1239703.9510,3494637.6440
KOR,A,HIST_STD,INDL,C,104599,2018-12-31,KG MOBILITY CORP,Pyeongtaek-Si,336110,3711,2205642.0660,136929.7980,2202325.2880,3430451.0060,1228125.7180,3704793.5460
KOR,A,HIST_STD,INDL,C,104599,2019-12-31,KG MOBILITY CORP,Pyeongtaek-Si,336110,3711,2019207.1430,136816.8590,2333372.8810,3475635.2100,1142262.3290,3623882.2660
KOR,A,HIST_STD,INDL,C,104599,2020-12-31,KG MOBILITY CORP,Pyeongtaek-Si,336110,3711,1768628.5710,70973.7640,2431236.7750,3370333.1570,939096.3820,2950180.7190
KOR,A,HIST_STD,INDL,C,104599,2021-12-31,KG MOBILITY CORP,Pyeongtaek-Si,336110,3711,1862969.9240,95996.0800,2543501.8080,3735091.3760,1191589.5680,2429327.7010
KOR,A,HIST_STD,INDL,C,104599,2022-12-31,KG MOBILITY CORP,Pyeongtaek-Si,336110,3711,2001907.2940,90378.8290,2605024.4280,3754750.9450,1149726.5170,3423340.8730
KOR,A,HIST_STD,INDL,C,104599,2023-12-31,KG MOBILITY CORP,Pyeongtaek-Si,336110,3711,2635399.9990,110076.9950,2621129.6110,3863634.7480,1242505.1370,3736368.9690
KOR,A,HIST_STD,INDL,C,104600,2012-12-31,AMOREPACIFIC HOLDINGS CORP,Seoul,3256,2840,4515954.8220,305090.1940,775940.0790,2878510.0000,2102569.9210,3431733.4140
KOR,A,HIST_STD,INDL,C,104600,2013-12-31,AMOREPACIFIC HOLDINGS CORP,Seoul,3256,2840,4921856.1480,385389.4740,895759.0000,3184128.4640,2288369.4640,3895390.6260
KOR,A,HIST_STD,INDL,C,104600,2014-12-31,AMOREPACIFIC HOLDINGS CORP,Seoul,3256,2840,5499725.1840,332638.8650,1026071.0000,3095861.9180,2069790.9180,4711946.9010
KOR,A,HIST_STD,INDL,C,104600,2015-12-31,AMOREPACIFIC HOLDINGS CORP,Seoul,3256,2840,6147969.1950,277801.3150,861237.0000,3072875.4280,2211638.4280,5661205.5410
KOR,A,HIST_STD,INDL,C,104600,2016-12-31,AMOREPACIFIC HOLDINGS CORP,Seoul,3256,2840,7088395.2100,602346.8700,987580.0000,3761449.0370,2773869.0370,6697560.6700
KOR,A,HIST_STD,INDL,C,104600,2017-12-31,AMOREPACIFIC HOLDINGS CORP,Seoul,3256,2840,7335236.0060,846592.4690,1186790.0000,4433793.4320,3247003.4320,6029063.9270
KOR,A,HIST_STD,INDL,C,104600,2018-12-31,AMOREPACIFIC HOLDINGS CORP,Seoul,3256,2840,7387374.4440,436897.9620,1394592.0000,4716237.4330,3321645.4330,6078179.2090
KOR,A,HIST_STD,INDL,C,104600,2019-12-31,AMOREPACIFIC HOLDINGS CORP,Seoul,3256,2840,8281393.1340,274205.6550,1460070.0000,4660166.7540,3200096.7540,6284255.1760
KOR,A,HIST_STD,INDL,C,104600,2020-12-31,AMOREPACIFIC HOLDINGS CORP,Seoul,3256,2840,7788743.6000,194994.2010,1520977.0000,4602066.2230,3081089.2230,4930083.1500
KOR,A,HIST_STD,INDL,C,104600,2021-12-31,AMOREPACIFIC HOLDINGS CORP,Seoul,3256,2840,8038142.9320,99364.9390,1607713.0000,4527663.2110,2919950.2110,5326080.0070
KOR,A,HIST_STD,INDL,C,104600,2022-12-31,AMOREPACIFIC HOLDINGS CORP,Seoul,3256,2840,7651003.8010,120101.8180,1545837.0000,4366524.1110,2820687.1110,4494956.8070
KOR,A,HIST_STD,INDL,C,104600,2023-12-31,AMOREPACIFIC HOLDINGS CORP,Seoul,3256,2840,7631430.7780,188275.4330,1561373.0000,4328969.9180,2767596.9180,4021343.0390
KOR,A,HIST_STD,INDL,C,104602,2012-12-31,SAMSUNG ELECTRO-MECHANICS CO,Suwon-si,3344,3670,6891464.3510,906771.8950,2910531.8630,5496714.8200,2586182.9570,7912829.6810
KOR,A,HIST_STD,INDL,C,104602,2013-12-31,SAMSUNG ELECTRO-MECHANICS CO,Suwon-si,3344,3670,7185342.9780,961414.7770,3382304.2650,6332139.2680,2949835.0030,8256578.8630
KOR,A,HIST_STD,INDL,C,104602,2014-12-31,SAMSUNG ELECTRO-MECHANICS CO,Suwon-si,3344,3670,7718611.9850,859883.9620,4075414.3290,7001271.3040,2925856.9750,7143745.7300
KOR,A,HIST_STD,INDL,C,104602,2015-12-31,SAMSUNG ELECTRO-MECHANICS CO,Suwon-si,3344,3670,7269452.8630,1196229.2790,4031075.3140,7329487.5580,3298412.2440,6176258.1440
KOR,A,HIST_STD,INDL,C,104602,2016-12-31,SAMSUNG ELECTRO-MECHANICS CO,Suwon-si,3344,3670,7662629.2600,1051853.0380,4311987.7040,8026429.0090,3714441.3050,6033040.4640
KOR,A,HIST_STD,INDL,C,104602,2017-12-31,SAMSUNG ELECTRO-MECHANICS CO,Suwon-si,3344,3670,7767403.5430,1476318.3250,4402199.0330,8556881.9410,4154682.9080,6838474.1330
KOR,A,HIST_STD,INDL,C,104602,2018-12-31,SAMSUNG ELECTRO-MECHANICS CO,Suwon-si,3344,3670,8644914.2060,1195189.2670,4964904.6110,9522914.7940,4558010.1830,8193023.2530
KOR,A,HIST_STD,INDL,C,104602,2019-12-31,SAMSUNG ELECTRO-MECHANICS CO,Suwon-si,3344,3670,8674248.2300,1547971.6870,5546126.2710,10060636.4190,4514510.1480,8040817.6460
KOR,A,HIST_STD,INDL,C,104602,2020-12-31,SAMSUNG ELECTRO-MECHANICS CO,Suwon-si,3344,3670,9225498.4760,756667.7120,5430971.0430,9855333.3310,4424362.2880,8208738.3080
KOR,A,HIST_STD,INDL,C,104602,2021-12-31,SAMSUNG ELECTRO-MECHANICS CO,Suwon-si,3344,3670,9941374.0380,844237.0180,5918092.8460,10557473.9140,4639381.0680,9675036.1280
KOR,A,HIST_STD,INDL,C,104602,2022-12-31,SAMSUNG ELECTRO-MECHANICS CO,Suwon-si,3344,3670,10997170.8990,1296527.8870,6620705.6530,11855986.6470,5235280.9940,9424551.8680
KOR,A,HIST_STD,INDL,C,104602,2023-12-31,SAMSUNG ELECTRO-MECHANICS CO,Suwon-si,3344,3670,11657871.6020,1209777.6590,7307724.3460,12911061.9070,5603337.5610,8909448.4840
KOR,A,HIST_STD,INDL,C,104604,2012-12-31,SAMSUNG ELECTRONICS CO LTD,Suwon,334413,3674,181071570.0000,22965271.0000,,,68484743.0000,201103613.0000
KOR,A,HIST_STD,INDL,C,104604,2013-12-31,SAMSUNG ELECTRONICS CO LTD,Suwon,334413,3674,214075018.0000,23157587.0000,93288156.0000,168784544.0000,75496388.0000,228692667.0000
KOR,A,HIST_STD,INDL,C,104604,2014-12-31,SAMSUNG ELECTRONICS CO LTD,Suwon,334413,3674,230422958.0000,22042943.0000,102413056.0000,183286006.0000,80872950.0000,206205987.0000
KOR,A,HIST_STD,INDL,C,104604,2015-12-31,SAMSUNG ELECTRONICS CO LTD,Suwon,334413,3674,242179521.0000,25880222.0000,118810414.0000,205287524.0000,86477110.0000,200653482.0000
KOR,A,HIST_STD,INDL,C,104604,2016-12-31,SAMSUNG ELECTRONICS CO LTD,Suwon,334413,3674,262174324.0000,24142973.0000,133699613.0000,225172654.0000,91473041.0000,201866745.0000
KOR,A,HIST_STD,INDL,C,104604,2017-12-31,SAMSUNG ELECTRONICS CO LTD,Suwon,334413,3674,301752090.0000,42792234.0000,144862956.0000,256528604.0000,111665648.0000,239575376.0000
KOR,A,HIST_STD,INDL,C,104604,2018-12-31,SAMSUNG ELECTRONICS CO LTD,Suwon,334413,3674,339357244.0000,29556406.0000,163741442.0000,279158166.0000,115416724.0000,243771415.0000
KOR,A,HIST_STD,INDL,C,104604,2019-12-31,SAMSUNG ELECTRONICS CO LTD,Suwon,334413,3674,352564497.0000,25367756.0000,184196540.0000,304022014.0000,119825474.0000,230400881.0000
KOR,A,HIST_STD,INDL,C,104604,2020-12-31,SAMSUNG ELECTRONICS CO LTD,Suwon,334413,3674,378235718.0000,37592034.0000,199574635.0000,328527527.0000,128952892.0000,236806988.0000
KOR,A,HIST_STD,INDL,C,104604,2021-12-31,SAMSUNG ELECTRONICS CO LTD,Suwon,334413,3674,426621158.0000,47122106.0000,227430039.0000,377358578.0000,149928539.0000,279604799.0000
KOR,A,HIST_STD,INDL,C,104604,2022-12-31,SAMSUNG ELECTRONICS CO LTD,Suwon,334413,3674,448424507.0000,49430428.0000,259417268.0000,427462656.0000,168045388.0000,302231360.0000
KOR,A,HIST_STD,INDL,C,104604,2023-12-31,SAMSUNG ELECTRONICS CO LTD,Suwon,334413,3674,455905980.0000,57611292.0000,285773540.0000,473029802.0000,187256262.0000,258935494.0000
KOR,A,HIST_STD,INDL,C,104605,2012-12-31,KCC CORP,Seoul,325,2800,6823989.6380,438099.2840,,,2708903.7230,3246227.9550
KOR,A,HIST_STD,INDL,C,104605,2013-12-31,KCC CORP,Seoul,325,2800,7051729.0960,102395.5070,3088199.1830,5715626.7500,2627427.5670,3233043.0610
KOR,A,HIST_STD,INDL,C,104605,2014-12-31,KCC CORP,Seoul,325,2800,8654534.0510,320611.7440,,,2563047.9140,3399828.9050
KOR,A,HIST_STD,INDL,C,104605,2015-12-31,KCC CORP,Seoul,325,2800,8668411.1540,360265.5630,3429197.0010,5943900.8130,2514703.8120,3414387.9670
KOR,A,HIST_STD,INDL,C,104605,2016-12-31,KCC CORP,Seoul,325,2800,9162368.4320,290538.6260,3616771.1330,6189247.0720,2572475.9390,3490487.8710
KOR,A,HIST_STD,INDL,C,104605,2017-12-31,KCC CORP,Seoul,325,2800,9543776.8380,422340.5570,3639010.8960,6404824.8360,2765813.9400,3863990.0450
KOR,A,HIST_STD,INDL,C,104605,2018-12-31,KCC CORP,Seoul,325,2800,8965418.4190,235988.6210,3591208.9360,6321107.9400,2729899.0040,3782162.9560
KOR,A,HIST_STD,INDL,C,104605,2019-12-31,KCC CORP,Seoul,325,2800,9382221.5030,362424.7270,286768.8860,2607981.5550,2321212.6690,2719563.9840
KOR,A,HIST_STD,INDL,C,104605,2020-12-31,KCC CORP,Seoul,325,2800,12347572.3280,237251.7310,3354356.3320,7042916.7240,3688560.3920,5083631.4930
KOR,A,HIST_STD,INDL,C,104605,2021-12-31,KCC CORP,Seoul,325,2800,12878863.2090,254402.3780,3715011.5160,7275291.5660,3560280.0500,5874899.2920
KOR,A,HIST_STD,INDL,C,104605,2022-12-31,KCC CORP,Seoul,325,2800,13118486.3080,384741.5650,3820840.0170,7355642.6060,3534802.5890,6774793.6510
KOR,A,HIST_STD,INDL,C,104605,2023-12-31,KCC CORP,Seoul,325,2800,13353471.0780,379009.3580,3893522.2460,7340628.4910,3447106.2450,6288442.6140
KOR,A,HIST_STD,INDL,C,104606,2012-12-31,KIA CORPORATION,Seoul,336110,3711,32398314.0000,1574649.0000,5737128.0000,15458326.0000,9721198.0000,47242933.0000
KOR,A,HIST_STD,INDL,C,104606,2013-12-31,KIA CORPORATION,Seoul,336110,3711,36182040.0000,1192372.0000,6453183.0000,16230188.0000,9777005.0000,47597897.0000
KOR,A,HIST_STD,INDL,C,104606,2014-12-31,KIA CORPORATION,Seoul,336110,3711,41044202.0000,1429596.0000,7167419.0000,17281736.0000,10114317.0000,47097049.0000
KOR,A,HIST_STD,INDL,C,104606,2015-12-31,KIA CORPORATION,Seoul,336110,3711,45980113.0000,3914610.0000,7832797.0000,20874918.0000,13042121.0000,49521447.0000
KOR,A,HIST_STD,INDL,C,104606,2016-12-31,KIA CORPORATION,Seoul,336110,3711,50889260.0000,1559538.0000,8802697.0000,22295900.0000,13493203.0000,52712906.0000
KOR,A,HIST_STD,INDL,C,104606,2017-12-31,KIA CORPORATION,Seoul,336110,3711,52294438.0000,1689481.0000,9644184.0000,23297086.0000,13652902.0000,53535680.0000
KOR,A,HIST_STD,INDL,C,104606,2018-12-31,KIA CORPORATION,Seoul,336110,3711,51786605.0000,2376265.0000,10561937.0000,25365237.0000,14803300.0000,54169813.0000
KOR,A,HIST_STD,INDL,C,104606,2019-12-31,KIA CORPORATION,Seoul,336110,3711,55344798.0000,1736486.0000,11995708.0000,27742383.0000,15746675.0000,58145959.0000
KOR,A,HIST_STD,INDL,C,104606,2020-12-31,KIA CORPORATION,Seoul,336110,3711,60490443.0000,1661898.0000,13258611.0000,28838326.0000,15579715.0000,59168096.0000
KOR,A,HIST_STD,INDL,C,104606,2021-12-31,KIA CORPORATION,Seoul,336110,3711,66849997.0000,1319523.0000,14873273.0000,30457104.0000,15583831.0000,69862366.0000
KOR,A,HIST_STD,INDL,C,104606,2022-12-31,KIA CORPORATION,Seoul,336110,3711,73710965.0000,1494602.0000,16436844.0000,31820227.0000,15383383.0000,86559029.0000
KOR,A,HIST_STD,INDL,C,104606,2023-12-31,KIA CORPORATION,Seoul,336110,3711,80627826.0000,2335160.0000,17520687.0000,33624861.0000,16104174.0000,99808420.0000
KOR,A,HIST_STD,INDL,C,104607,2012-12-31,HYUNDAI MOTOR CO LTD,Seoul,336111,3711,121537814.0000,3000038.0000,13364723.0000,34104581.0000,20739858.0000,84469721.0000
KOR,A,HIST_STD,INDL,C,104607,2013-12-31,HYUNDAI MOTOR CO LTD,Seoul,336111,3711,133421479.0000,3171093.0000,14349862.0000,35812449.0000,21462587.0000,87307636.0000
KOR,A,HIST_STD,INDL,C,104607,2014-12-31,HYUNDAI MOTOR CO LTD,Seoul,336111,3711,147225117.0000,3353809.0000,15678013.0000,38220272.0000,22542259.0000,89256319.0000
KOR,A,HIST_STD,INDL,C,104607,2015-12-31,HYUNDAI MOTOR CO LTD,Seoul,336111,3711,165367946.0000,8141729.0000,17071759.0000,45770686.0000,28698927.0000,91958736.0000
KOR,A,HIST_STD,INDL,C,104607,2016-12-31,HYUNDAI MOTOR CO LTD,Seoul,336111,3711,178835928.0000,2971161.0000,18867679.0000,48273395.0000,29405716.0000,93649024.0000
KOR,A,HIST_STD,INDL,C,104607,2017-12-31,HYUNDAI MOTOR CO LTD,Seoul,336111,3711,178199454.0000,3055023.0000,19769316.0000,49596458.0000,29827142.0000,96376079.0000
KOR,A,HIST_STD,INDL,C,104607,2018-12-31,HYUNDAI MOTOR CO LTD,Seoul,336111,3711,180655752.0000,3226486.0000,21569661.0000,52115269.0000,30545608.0000,96812609.0000
KOR,A,HIST_STD,INDL,C,104607,2019-12-31,HYUNDAI MOTOR CO LTD,Seoul,336111,3711,194512220.0000,3586716.0000,23467504.0000,56299028.0000,32831524.0000,105746422.0000
KOR,A,HIST_STD,INDL,C,104607,2020-12-31,HYUNDAI MOTOR CO LTD,Seoul,336111,3711,209344212.0000,4687842.0000,24656969.0000,58749198.0000,34092229.0000,103997601.0000
KOR,A,HIST_STD,INDL,C,104607,2021-12-31,HYUNDAI MOTOR CO LTD,Seoul,336111,3711,233946415.0000,4304334.0000,27538031.0000,63081114.0000,35543083.0000,117610626.0000
KOR,A,HIST_STD,INDL,C,104607,2022-12-31,HYUNDAI MOTOR CO LTD,Seoul,336111,3711,255742462.0000,4014969.0000,30261093.0000,66414283.0000,36153190.0000,142527535.0000
KOR,A,HIST_STD,INDL,C,104607,2023-12-31,HYUNDAI MOTOR CO LTD,Seoul,336111,3711,282463355.0000,7070758.0000,31843916.0000,70764816.0000,38920900.0000,162663579.0000
KOR,A,HIST_STD,INDL,C,104608,2012-12-31,LG CORP,Seoul,999977,9997,16047732.0000,378382.0000,2110019.0000,4493276.0000,2383257.0000,9827154.0000
KOR,A,HIST_STD,INDL,C,104608,2013-12-31,LG CORP,Seoul,999977,9997,16550177.0000,330929.0000,2296684.0000,4659036.0000,2362352.0000,9799213.0000
KOR,A,HIST_STD,INDL,C,104608,2014-12-31,LG CORP,Seoul,999977,9997,17332707.0000,360790.0000,2487398.0000,4965093.0000,2477695.0000,9865402.0000
KOR,A,HIST_STD,INDL,C,104608,2015-12-31,LG CORP,Seoul,999977,9997,18123400.0000,263024.0000,2702249.0000,5173564.0000,2471315.0000,9968190.0000
KOR,A,HIST_STD,INDL,C,104608,2016-12-31,LG CORP,Seoul,999977,9997,19489442.0000,274496.0000,2899890.0000,5381280.0000,2481390.0000,10725374.0000
KOR,A,HIST_STD,INDL,C,104608,2017-12-31,LG CORP,Seoul,999977,9997,21647697.0000,292094.0000,881907.0000,2793447.0000,1911540.0000,11841058.0000
KOR,A,HIST_STD,INDL,C,104608,2018-12-31,LG CORP,Seoul,999977,9997,22835911.0000,263549.0000,958137.0000,2835885.0000,1877748.0000,11944790.0000
KOR,A,HIST_STD,INDL,C,104608,2019-12-31,LG CORP,Seoul,999977,9997,22434630.0000,62312.0000,1029912.0000,2670046.0000,1640134.0000,6575339.0000
KOR,A,HIST_STD,INDL,C,104608,2020-12-31,LG CORP,Seoul,999977,9997,24282268.0000,55975.0000,1112549.0000,2702109.0000,1589560.0000,6632137.0000
KOR,A,HIST_STD,INDL,C,104608,2021-12-31,LG CORP,Seoul,999977,9997,25669796.0000,58113.0000,1114867.0000,2623687.0000,1508820.0000,6859010.0000
KOR,A,HIST_STD,INDL,C,104608,2022-12-31,LG CORP,Seoul,999977,9997,29633677.0000,160323.0000,1172927.0000,2697280.0000,1524353.0000,7185987.0000
KOR,A,HIST_STD,INDL,C,104608,2023-12-31,LG CORP,Seoul,999977,9997,30253085.0000,111431.0000,1216246.0000,2741275.0000,1525029.0000,7445336.0000
